0.000000000000000000e+00,1.050850730000000000e+08
0.000000000000000000e+00,1.049082730000000000e+08
0.000000000000000000e+00,1.052759130000000000e+08
0.000000000000000000e+00,1.052094660000000000e+08
0.000000000000000000e+00,1.053244570000000000e+08
0.000000000000000000e+00,1.051778360000000000e+08
0.000000000000000000e+00,1.055427230000000000e+08
0.000000000000000000e+00,1.054955670000000000e+08
0.000000000000000000e+00,1.056996250000000000e+08
0.000000000000000000e+00,1.055205100000000000e+08
0.000000000000000000e+00,1.056336940000000000e+08
0.000000000000000000e+00,1.055117360000000000e+08
0.000000000000000000e+00,1.055257930000000000e+08
1.000000000000000000e+00,1.052392190000000000e+08
1.000000000000000000e+00,1.054064740000000000e+08
1.000000000000000000e+00,1.052609220000000000e+08
1.000000000000000000e+00,1.053060920000000000e+08
1.000000000000000000e+00,1.051639110000000000e+08
1.000000000000000000e+00,1.055640950000000000e+08
1.000000000000000000e+00,1.055386990000000000e+08
1.000000000000000000e+00,1.055838930000000000e+08
1.000000000000000000e+00,1.047012310000000000e+08
1.000000000000000000e+00,1.050485930000000000e+08
1.000000000000000000e+00,1.051958630000000000e+08
1.000000000000000000e+00,1.054123440000000000e+08
1.000000000000000000e+00,1.054795750000000000e+08
1.000000000000000000e+00,1.058042100000000000e+08
1.000000000000000000e+00,1.057399590000000000e+08
1.000000000000000000e+00,1.058519240000000000e+08
1.000000000000000000e+00,1.058105870000000000e+08
1.000000000000000000e+00,1.061190210000000000e+08
1.000000000000000000e+00,1.060381720000000000e+08
1.000000000000000000e+00,1.062244400000000000e+08
1.000000000000000000e+00,1.060778340000000000e+08
1.000000000000000000e+00,1.063458600000000000e+08
1.000000000000000000e+00,1.061401270000000000e+08
1.000000000000000000e+00,1.063015470000000000e+08
1.000000000000000000e+00,1.061094670000000000e+08
1.000000000000000000e+00,1.061918340000000000e+08
1.000000000000000000e+00,1.061013180000000000e+08
1.000000000000000000e+00,1.062711060000000000e+08
1.000000000000000000e+00,1.060180670000000000e+08
1.000000000000000000e+00,1.057271560000000000e+08
1.000000000000000000e+00,1.049471190000000000e+08
1.000000000000000000e+00,1.043643640000000000e+08
1.000000000000000000e+00,1.037663320000000000e+08
1.000000000000000000e+00,1.039191220000000000e+08
1.000000000000000000e+00,1.043566990000000000e+08
1.000000000000000000e+00,1.049900850000000000e+08
1.000000000000000000e+00,1.053365490000000000e+08
1.000000000000000000e+00,1.057067810000000000e+08
1.000000000000000000e+00,1.056346390000000000e+08
1.000000000000000000e+00,1.057940410000000000e+08
1.000000000000000000e+00,1.056346760000000000e+08
1.000000000000000000e+00,1.058384400000000000e+08
1.000000000000000000e+00,1.057385060000000000e+08
1.000000000000000000e+00,1.058458350000000000e+08
1.000000000000000000e+00,1.056765950000000000e+08
1.000000000000000000e+00,1.059823970000000000e+08
1.000000000000000000e+00,1.058988890000000000e+08
1.000000000000000000e+00,1.059866950000000000e+08
1.000000000000000000e+00,1.057519440000000000e+08
0.000000000000000000e+00,1.059831150000000000e+08
0.000000000000000000e+00,1.058491600000000000e+08
0.000000000000000000e+00,1.059273320000000000e+08
0.000000000000000000e+00,1.056919450000000000e+08
0.000000000000000000e+00,1.059461520000000000e+08
0.000000000000000000e+00,1.058757890000000000e+08
0.000000000000000000e+00,1.059302560000000000e+08
0.000000000000000000e+00,1.056717880000000000e+08
0.000000000000000000e+00,1.058952790000000000e+08
0.000000000000000000e+00,1.058588900000000000e+08
0.000000000000000000e+00,1.059399710000000000e+08
0.000000000000000000e+00,1.057140290000000000e+08
0.000000000000000000e+00,1.059672350000000000e+08
0.000000000000000000e+00,1.058592660000000000e+08
0.000000000000000000e+00,1.059254470000000000e+08
0.000000000000000000e+00,1.057107340000000000e+08
0.000000000000000000e+00,1.059737870000000000e+08
0.000000000000000000e+00,1.058923490000000000e+08
0.000000000000000000e+00,1.059913830000000000e+08
0.000000000000000000e+00,1.057521770000000000e+08
0.000000000000000000e+00,1.060303840000000000e+08
0.000000000000000000e+00,1.058789980000000000e+08
0.000000000000000000e+00,1.059699040000000000e+08
0.000000000000000000e+00,1.057155790000000000e+08
0.000000000000000000e+00,1.061467820000000000e+08
0.000000000000000000e+00,1.061565780000000000e+08
0.000000000000000000e+00,1.062543130000000000e+08
0.000000000000000000e+00,1.062251520000000000e+08
0.000000000000000000e+00,1.063074560000000000e+08
0.000000000000000000e+00,1.059827020000000000e+08
0.000000000000000000e+00,1.058928690000000000e+08
0.000000000000000000e+00,1.047210350000000000e+08
0.000000000000000000e+00,1.051155590000000000e+08
0.000000000000000000e+00,1.056550040000000000e+08
0.000000000000000000e+00,1.058017250000000000e+08
0.000000000000000000e+00,1.056021670000000000e+08
0.000000000000000000e+00,1.057868960000000000e+08
0.000000000000000000e+00,1.053154060000000000e+08
0.000000000000000000e+00,1.050004510000000000e+08
0.000000000000000000e+00,1.040301120000000000e+08
0.000000000000000000e+00,1.036537670000000000e+08
0.000000000000000000e+00,1.031286230000000000e+08
0.000000000000000000e+00,1.035057600000000000e+08
0.000000000000000000e+00,1.039927670000000000e+08
0.000000000000000000e+00,1.051144110000000000e+08
0.000000000000000000e+00,1.054224210000000000e+08
0.000000000000000000e+00,1.050684220000000000e+08
1.000000000000000000e+00,1.047645670000000000e+08
1.000000000000000000e+00,1.055563520000000000e+08
1.000000000000000000e+00,1.056628460000000000e+08
1.000000000000000000e+00,1.057858200000000000e+08
1.000000000000000000e+00,1.055949380000000000e+08
1.000000000000000000e+00,1.056257400000000000e+08
1.000000000000000000e+00,1.054234630000000000e+08
1.000000000000000000e+00,1.055745560000000000e+08
1.000000000000000000e+00,1.054811180000000000e+08
1.000000000000000000e+00,1.058167160000000000e+08
1.000000000000000000e+00,1.057879210000000000e+08
1.000000000000000000e+00,1.058285130000000000e+08
1.000000000000000000e+00,1.056744210000000000e+08
1.000000000000000000e+00,1.058528270000000000e+08
1.000000000000000000e+00,1.055325870000000000e+08
1.000000000000000000e+00,1.055727300000000000e+08
1.000000000000000000e+00,1.054555880000000000e+08
1.000000000000000000e+00,1.056341400000000000e+08
1.000000000000000000e+00,1.054829790000000000e+08
1.000000000000000000e+00,1.056483790000000000e+08
1.000000000000000000e+00,1.053956940000000000e+08
1.000000000000000000e+00,1.057362940000000000e+08
1.000000000000000000e+00,1.057013710000000000e+08
1.000000000000000000e+00,1.058140010000000000e+08
1.000000000000000000e+00,1.055703140000000000e+08
1.000000000000000000e+00,1.057797820000000000e+08
1.000000000000000000e+00,1.056358550000000000e+08
1.000000000000000000e+00,1.056712660000000000e+08
1.000000000000000000e+00,1.053641790000000000e+08
1.000000000000000000e+00,1.055348190000000000e+08
1.000000000000000000e+00,1.053615800000000000e+08
1.000000000000000000e+00,1.053816380000000000e+08
1.000000000000000000e+00,1.050904080000000000e+08
1.000000000000000000e+00,1.051016830000000000e+08
1.000000000000000000e+00,1.053610520000000000e+08
1.000000000000000000e+00,1.054597010000000000e+08
1.000000000000000000e+00,1.053258740000000000e+08
1.000000000000000000e+00,1.055788330000000000e+08
1.000000000000000000e+00,1.052060740000000000e+08
1.000000000000000000e+00,1.050475110000000000e+08
1.000000000000000000e+00,1.050264530000000000e+08
1.000000000000000000e+00,1.051990070000000000e+08
1.000000000000000000e+00,1.051802000000000000e+08
1.000000000000000000e+00,1.054866080000000000e+08
1.000000000000000000e+00,1.052715500000000000e+08
1.000000000000000000e+00,1.054545320000000000e+08
1.000000000000000000e+00,1.053856780000000000e+08
1.000000000000000000e+00,1.056325950000000000e+08
1.000000000000000000e+00,1.054010690000000000e+08
1.000000000000000000e+00,1.057910970000000000e+08
1.000000000000000000e+00,1.057073290000000000e+08
1.000000000000000000e+00,1.057481910000000000e+08
1.000000000000000000e+00,1.053913770000000000e+08
1.000000000000000000e+00,1.053243670000000000e+08
1.000000000000000000e+00,1.052966000000000000e+08
1.000000000000000000e+00,1.053459500000000000e+08
1.000000000000000000e+00,1.051028190000000000e+08
1.000000000000000000e+00,1.052583660000000000e+08
1.000000000000000000e+00,1.053538840000000000e+08
1.000000000000000000e+00,1.055362420000000000e+08
1.000000000000000000e+00,1.055701000000000000e+08
1.000000000000000000e+00,1.056495570000000000e+08
1.000000000000000000e+00,1.054857050000000000e+08
1.000000000000000000e+00,1.056041570000000000e+08
1.000000000000000000e+00,1.053517630000000000e+08
1.000000000000000000e+00,1.052712660000000000e+08
1.000000000000000000e+00,1.049272250000000000e+08
1.000000000000000000e+00,1.051486770000000000e+08
1.000000000000000000e+00,1.049705940000000000e+08
1.000000000000000000e+00,1.050416040000000000e+08
1.000000000000000000e+00,1.049724840000000000e+08
1.000000000000000000e+00,1.054230290000000000e+08
1.000000000000000000e+00,1.055302660000000000e+08
1.000000000000000000e+00,1.053924560000000000e+08
1.000000000000000000e+00,1.051670520000000000e+08
1.000000000000000000e+00,1.053621210000000000e+08
1.000000000000000000e+00,1.053043250000000000e+08
1.000000000000000000e+00,1.052936260000000000e+08
1.000000000000000000e+00,1.050699860000000000e+08
1.000000000000000000e+00,1.052753090000000000e+08
1.000000000000000000e+00,1.052574600000000000e+08
1.000000000000000000e+00,1.055047620000000000e+08
1.000000000000000000e+00,1.052463690000000000e+08
1.000000000000000000e+00,1.054035260000000000e+08
1.000000000000000000e+00,1.053400810000000000e+08
1.000000000000000000e+00,1.053563140000000000e+08
1.000000000000000000e+00,1.049577430000000000e+08
1.000000000000000000e+00,1.050878530000000000e+08
1.000000000000000000e+00,1.049418310000000000e+08
1.000000000000000000e+00,1.050541000000000000e+08
1.000000000000000000e+00,1.050084480000000000e+08
1.000000000000000000e+00,1.053961850000000000e+08
1.000000000000000000e+00,1.054983270000000000e+08
1.000000000000000000e+00,1.055297010000000000e+08
1.000000000000000000e+00,1.053883950000000000e+08
1.000000000000000000e+00,1.054691080000000000e+08
1.000000000000000000e+00,1.052546450000000000e+08
1.000000000000000000e+00,1.052355870000000000e+08
1.000000000000000000e+00,1.048179460000000000e+08
1.000000000000000000e+00,1.050954310000000000e+08
1.000000000000000000e+00,1.050292200000000000e+08
1.000000000000000000e+00,1.050524070000000000e+08
1.000000000000000000e+00,1.048169850000000000e+08
1.000000000000000000e+00,1.050149340000000000e+08
1.000000000000000000e+00,1.049349500000000000e+08
1.000000000000000000e+00,1.051108040000000000e+08
1.000000000000000000e+00,1.048288680000000000e+08
1.000000000000000000e+00,1.050701060000000000e+08
1.000000000000000000e+00,1.050103810000000000e+08
1.000000000000000000e+00,1.050419870000000000e+08
1.000000000000000000e+00,1.048480670000000000e+08
1.000000000000000000e+00,1.049331020000000000e+08
1.000000000000000000e+00,1.047939290000000000e+08
1.000000000000000000e+00,1.049440370000000000e+08
1.000000000000000000e+00,1.046419180000000000e+08
1.000000000000000000e+00,1.048786480000000000e+08
1.000000000000000000e+00,1.048207640000000000e+08
1.000000000000000000e+00,1.046359360000000000e+08
1.000000000000000000e+00,1.044203110000000000e+08
1.000000000000000000e+00,1.046992310000000000e+08
1.000000000000000000e+00,1.045754910000000000e+08
1.000000000000000000e+00,1.047227330000000000e+08
1.000000000000000000e+00,1.047524980000000000e+08
1.000000000000000000e+00,1.049888350000000000e+08
1.000000000000000000e+00,1.048109150000000000e+08
1.000000000000000000e+00,1.047138850000000000e+08
1.000000000000000000e+00,1.043415370000000000e+08
1.000000000000000000e+00,1.044597350000000000e+08
1.000000000000000000e+00,1.042806050000000000e+08
1.000000000000000000e+00,1.045886210000000000e+08
1.000000000000000000e+00,1.043805240000000000e+08
1.000000000000000000e+00,1.045152460000000000e+08
1.000000000000000000e+00,1.042499530000000000e+08
1.000000000000000000e+00,1.036869340000000000e+08
1.000000000000000000e+00,1.035267380000000000e+08
1.000000000000000000e+00,1.077462960000000000e+08
1.000000000000000000e+00,1.077111780000000000e+08
1.000000000000000000e+00,1.106448180000000000e+08
1.000000000000000000e+00,1.107830630000000000e+08
1.000000000000000000e+00,1.108669860000000000e+08
1.000000000000000000e+00,1.108265590000000000e+08
1.000000000000000000e+00,1.110537170000000000e+08
1.000000000000000000e+00,1.109646070000000000e+08
1.000000000000000000e+00,1.110694340000000000e+08
1.000000000000000000e+00,1.108796550000000000e+08
1.000000000000000000e+00,1.110455590000000000e+08
1.000000000000000000e+00,1.108520850000000000e+08
1.000000000000000000e+00,1.108725680000000000e+08
1.000000000000000000e+00,1.106519120000000000e+08
1.000000000000000000e+00,1.108147960000000000e+08
1.000000000000000000e+00,1.106947110000000000e+08
1.000000000000000000e+00,1.107898470000000000e+08
1.000000000000000000e+00,1.105567320000000000e+08
1.000000000000000000e+00,1.109423840000000000e+08
1.000000000000000000e+00,1.109103640000000000e+08
1.000000000000000000e+00,1.106724100000000000e+08
1.000000000000000000e+00,1.103134910000000000e+08
1.000000000000000000e+00,1.095097420000000000e+08
1.000000000000000000e+00,1.092585610000000000e+08
1.000000000000000000e+00,1.101451780000000000e+08
1.000000000000000000e+00,1.102171510000000000e+08
1.000000000000000000e+00,1.105207890000000000e+08
1.000000000000000000e+00,1.104055970000000000e+08
1.000000000000000000e+00,1.105455930000000000e+08
1.000000000000000000e+00,1.104012080000000000e+08
1.000000000000000000e+00,1.106074300000000000e+08
1.000000000000000000e+00,1.104835260000000000e+08
1.000000000000000000e+00,1.106292140000000000e+08
1.000000000000000000e+00,1.105055180000000000e+08
1.000000000000000000e+00,1.107221110000000000e+08
1.000000000000000000e+00,1.105008620000000000e+08
1.000000000000000000e+00,1.104966480000000000e+08
1.000000000000000000e+00,1.102614780000000000e+08
1.000000000000000000e+00,1.105811790000000000e+08
1.000000000000000000e+00,1.106111720000000000e+08
1.000000000000000000e+00,1.107984350000000000e+08
1.000000000000000000e+00,1.106571400000000000e+08
1.000000000000000000e+00,1.105558790000000000e+08
1.000000000000000000e+00,1.100346550000000000e+08
1.000000000000000000e+00,1.100366630000000000e+08
1.000000000000000000e+00,1.097907710000000000e+08
1.000000000000000000e+00,1.100122330000000000e+08
1.000000000000000000e+00,1.100305450000000000e+08
1.000000000000000000e+00,1.102629710000000000e+08
1.000000000000000000e+00,1.101437110000000000e+08
1.000000000000000000e+00,1.104703080000000000e+08
1.000000000000000000e+00,1.103801640000000000e+08
1.000000000000000000e+00,1.102983750000000000e+08
1.000000000000000000e+00,1.098479000000000000e+08
1.000000000000000000e+00,1.093020090000000000e+08
1.000000000000000000e+00,1.091295080000000000e+08
1.000000000000000000e+00,1.094655730000000000e+08
1.000000000000000000e+00,1.092429560000000000e+08
1.000000000000000000e+00,1.089680640000000000e+08
1.000000000000000000e+00,1.089772280000000000e+08
1.000000000000000000e+00,1.094507320000000000e+08
1.000000000000000000e+00,1.095683280000000000e+08
1.000000000000000000e+00,1.099149640000000000e+08
1.000000000000000000e+00,1.097792030000000000e+08
1.000000000000000000e+00,1.095763550000000000e+08
1.000000000000000000e+00,1.094183970000000000e+08
1.000000000000000000e+00,1.097720690000000000e+08
1.000000000000000000e+00,1.097229170000000000e+08
1.000000000000000000e+00,1.095331080000000000e+08
1.000000000000000000e+00,1.093237890000000000e+08
1.000000000000000000e+00,1.100785060000000000e+08
1.000000000000000000e+00,1.099740070000000000e+08
1.000000000000000000e+00,1.101053770000000000e+08
1.000000000000000000e+00,1.098325030000000000e+08
1.000000000000000000e+00,1.089734130000000000e+08
1.000000000000000000e+00,1.084244170000000000e+08
1.000000000000000000e+00,1.087793930000000000e+08
1.000000000000000000e+00,1.088916190000000000e+08
1.000000000000000000e+00,1.093436010000000000e+08
1.000000000000000000e+00,1.092682180000000000e+08
1.000000000000000000e+00,1.093099080000000000e+08
1.000000000000000000e+00,1.092367800000000000e+08
1.000000000000000000e+00,1.099541220000000000e+08
1.000000000000000000e+00,1.097798390000000000e+08
1.000000000000000000e+00,1.099357180000000000e+08
1.000000000000000000e+00,1.098102650000000000e+08
1.000000000000000000e+00,1.100232460000000000e+08
1.000000000000000000e+00,1.099345560000000000e+08
1.000000000000000000e+00,1.100518840000000000e+08
1.000000000000000000e+00,1.099637550000000000e+08
1.000000000000000000e+00,1.101986330000000000e+08
1.000000000000000000e+00,1.100086880000000000e+08
1.000000000000000000e+00,1.101751210000000000e+08
1.000000000000000000e+00,1.100564460000000000e+08
1.000000000000000000e+00,1.102569990000000000e+08
1.000000000000000000e+00,1.101057390000000000e+08
1.000000000000000000e+00,1.100677920000000000e+08
1.000000000000000000e+00,1.097674430000000000e+08
1.000000000000000000e+00,1.091205140000000000e+08
1.000000000000000000e+00,1.087331910000000000e+08
1.000000000000000000e+00,1.093148970000000000e+08
1.000000000000000000e+00,1.092678720000000000e+08
1.000000000000000000e+00,1.097646800000000000e+08
1.000000000000000000e+00,1.096297790000000000e+08
1.000000000000000000e+00,1.093231690000000000e+08
1.000000000000000000e+00,1.090381930000000000e+08
1.000000000000000000e+00,1.093604840000000000e+08
1.000000000000000000e+00,1.093770970000000000e+08
1.000000000000000000e+00,1.091665620000000000e+08
1.000000000000000000e+00,1.089571120000000000e+08
1.000000000000000000e+00,1.093388190000000000e+08
1.000000000000000000e+00,1.093377380000000000e+08
1.000000000000000000e+00,1.092635850000000000e+08
1.000000000000000000e+00,1.092146380000000000e+08
1.000000000000000000e+00,1.102031600000000000e+08
1.000000000000000000e+00,1.102326620000000000e+08
1.000000000000000000e+00,1.104021320000000000e+08
1.000000000000000000e+00,1.102535020000000000e+08
1.000000000000000000e+00,1.104609310000000000e+08
1.000000000000000000e+00,1.103477450000000000e+08
1.000000000000000000e+00,1.105119980000000000e+08
1.000000000000000000e+00,1.103571880000000000e+08
1.000000000000000000e+00,1.105533620000000000e+08
1.000000000000000000e+00,1.104324540000000000e+08
1.000000000000000000e+00,1.105947670000000000e+08
1.000000000000000000e+00,1.104716690000000000e+08
1.000000000000000000e+00,1.106968940000000000e+08
1.000000000000000000e+00,1.106097400000000000e+08
1.000000000000000000e+00,1.107671170000000000e+08
1.000000000000000000e+00,1.106307840000000000e+08
1.000000000000000000e+00,1.108945970000000000e+08
1.000000000000000000e+00,1.107814350000000000e+08
1.000000000000000000e+00,1.109682900000000000e+08
1.000000000000000000e+00,1.108206440000000000e+08
1.000000000000000000e+00,1.110696490000000000e+08
1.000000000000000000e+00,1.109784220000000000e+08
1.000000000000000000e+00,1.111356110000000000e+08
1.000000000000000000e+00,1.110122540000000000e+08
1.000000000000000000e+00,1.114124320000000000e+08
1.000000000000000000e+00,1.113254500000000000e+08
1.000000000000000000e+00,1.115090570000000000e+08
1.000000000000000000e+00,1.115814950000000000e+08
1.000000000000000000e+00,1.119717680000000000e+08
1.000000000000000000e+00,1.119298830000000000e+08
1.000000000000000000e+00,1.120846430000000000e+08
1.000000000000000000e+00,1.120440130000000000e+08
1.000000000000000000e+00,1.125100950000000000e+08
1.000000000000000000e+00,1.125488190000000000e+08
1.000000000000000000e+00,1.129449250000000000e+08
1.000000000000000000e+00,1.130916400000000000e+08
1.000000000000000000e+00,1.111749200000000000e+08
1.000000000000000000e+00,1.107146830000000000e+08
1.000000000000000000e+00,1.066174200000000000e+08
1.000000000000000000e+00,1.065682080000000000e+08
1.000000000000000000e+00,1.077763610000000000e+08
1.000000000000000000e+00,1.080051770000000000e+08
1.000000000000000000e+00,1.085168920000000000e+08
1.000000000000000000e+00,1.086655820000000000e+08
1.000000000000000000e+00,1.093885710000000000e+08
1.000000000000000000e+00,1.094828800000000000e+08
1.000000000000000000e+00,1.096867050000000000e+08
1.000000000000000000e+00,1.096487770000000000e+08
1.000000000000000000e+00,1.101610500000000000e+08
1.000000000000000000e+00,1.103107070000000000e+08
1.000000000000000000e+00,1.104465320000000000e+08
1.000000000000000000e+00,1.100245120000000000e+08
1.000000000000000000e+00,1.100019870000000000e+08
1.000000000000000000e+00,1.097625350000000000e+08
1.000000000000000000e+00,1.089134230000000000e+08
1.000000000000000000e+00,1.089068300000000000e+08
1.000000000000000000e+00,1.090382370000000000e+08
1.000000000000000000e+00,1.093503900000000000e+08
1.000000000000000000e+00,1.092600850000000000e+08
1.000000000000000000e+00,1.091172290000000000e+08
1.000000000000000000e+00,1.091837940000000000e+08
1.000000000000000000e+00,1.093850550000000000e+08
1.000000000000000000e+00,1.097007160000000000e+08
1.000000000000000000e+00,1.091925970000000000e+08
1.000000000000000000e+00,1.095924090000000000e+08
1.000000000000000000e+00,1.095579460000000000e+08
1.000000000000000000e+00,1.096668160000000000e+08
1.000000000000000000e+00,1.094751640000000000e+08
1.000000000000000000e+00,1.092757540000000000e+08
1.000000000000000000e+00,1.085324610000000000e+08
1.000000000000000000e+00,1.073889600000000000e+08
1.000000000000000000e+00,1.065619970000000000e+08
1.000000000000000000e+00,1.069198730000000000e+08
1.000000000000000000e+00,1.066241940000000000e+08
1.000000000000000000e+00,1.064184220000000000e+08
1.000000000000000000e+00,1.059497860000000000e+08
1.000000000000000000e+00,1.060509490000000000e+08
1.000000000000000000e+00,1.056422590000000000e+08
1.000000000000000000e+00,1.053304640000000000e+08
1.000000000000000000e+00,1.044521990000000000e+08
1.000000000000000000e+00,1.045575830000000000e+08
1.000000000000000000e+00,1.042630420000000000e+08
1.000000000000000000e+00,1.067896860000000000e+08
1.000000000000000000e+00,1.067689390000000000e+08
1.000000000000000000e+00,1.094514260000000000e+08
1.000000000000000000e+00,1.092840930000000000e+08
1.000000000000000000e+00,1.094456480000000000e+08
1.000000000000000000e+00,1.091037750000000000e+08
1.000000000000000000e+00,1.093476590000000000e+08
1.000000000000000000e+00,1.091839790000000000e+08
1.000000000000000000e+00,1.093124240000000000e+08
1.000000000000000000e+00,1.089797190000000000e+08
1.000000000000000000e+00,1.091981870000000000e+08
1.000000000000000000e+00,1.090846890000000000e+08
1.000000000000000000e+00,1.091620340000000000e+08
1.000000000000000000e+00,1.088490530000000000e+08
1.000000000000000000e+00,1.090612310000000000e+08
1.000000000000000000e+00,1.089161050000000000e+08
1.000000000000000000e+00,1.089765590000000000e+08
1.000000000000000000e+00,1.088159820000000000e+08
1.000000000000000000e+00,1.090777580000000000e+08
1.000000000000000000e+00,1.090240570000000000e+08
1.000000000000000000e+00,1.090622070000000000e+08
1.000000000000000000e+00,1.088122480000000000e+08
1.000000000000000000e+00,1.091064880000000000e+08
1.000000000000000000e+00,1.091094750000000000e+08
1.000000000000000000e+00,1.091848820000000000e+08
1.000000000000000000e+00,1.092467090000000000e+08
1.000000000000000000e+00,1.097132300000000000e+08
1.000000000000000000e+00,1.098106530000000000e+08
1.000000000000000000e+00,1.098804950000000000e+08
1.000000000000000000e+00,1.096522770000000000e+08
1.000000000000000000e+00,1.098385990000000000e+08
1.000000000000000000e+00,1.096930050000000000e+08
1.000000000000000000e+00,1.097632740000000000e+08
1.000000000000000000e+00,1.094970360000000000e+08
1.000000000000000000e+00,1.097171260000000000e+08
1.000000000000000000e+00,1.095778790000000000e+08
1.000000000000000000e+00,1.096191860000000000e+08
1.000000000000000000e+00,1.093572510000000000e+08
1.000000000000000000e+00,1.095709160000000000e+08
1.000000000000000000e+00,1.094335380000000000e+08
1.000000000000000000e+00,1.094848190000000000e+08
1.000000000000000000e+00,1.091927720000000000e+08
1.000000000000000000e+00,1.092128020000000000e+08
1.000000000000000000e+00,1.088737740000000000e+08
1.000000000000000000e+00,1.079998510000000000e+08
1.000000000000000000e+00,1.074652870000000000e+08
1.000000000000000000e+00,1.074427850000000000e+08
1.000000000000000000e+00,1.070465030000000000e+08
1.000000000000000000e+00,1.072754330000000000e+08
1.000000000000000000e+00,1.068038010000000000e+08
1.000000000000000000e+00,1.062999050000000000e+08
1.000000000000000000e+00,1.046677320000000000e+08
1.000000000000000000e+00,1.042183980000000000e+08
1.000000000000000000e+00,1.058144450000000000e+08
1.000000000000000000e+00,1.101441820000000000e+08
1.000000000000000000e+00,1.103843150000000000e+08
1.000000000000000000e+00,1.105441950000000000e+08
1.000000000000000000e+00,1.103328690000000000e+08
1.000000000000000000e+00,1.105039650000000000e+08
1.000000000000000000e+00,1.103358820000000000e+08
1.000000000000000000e+00,1.104932490000000000e+08
1.000000000000000000e+00,1.101356490000000000e+08
1.000000000000000000e+00,1.102065480000000000e+08
1.000000000000000000e+00,1.100624740000000000e+08
1.000000000000000000e+00,1.100562730000000000e+08
0.000000000000000000e+00,1.097300050000000000e+08
0.000000000000000000e+00,1.098136030000000000e+08
0.000000000000000000e+00,1.096384370000000000e+08
0.000000000000000000e+00,1.095506160000000000e+08
0.000000000000000000e+00,1.091606180000000000e+08
